Recency,Frequency,Monetary,AvgPrice
1.0653035230545225,-0.30352853426214543,-0.18315955674858092,-0.04647257011877759
2.3435199314888013,-0.47611791364197326,-0.21256035806564313,-0.05470170555952195
1.1873803710510547,-0.044644465192403775,-0.01579334899476348,-0.06476885526137847
0.3687473903684267,-0.47611791364197326,-0.16974211385067525,-0.04723257110499868
-0.47860955454867954,-0.30352853426214543,-0.15425960569748248,-0.023119084269078903
-0.02620711785564826,-0.3898232239520594,-0.16254110660679083,-0.031162591504132798
-0.801754152186559,0.2142396038773379,-0.015291813571117094,-0.02957405010305334
-1.038726857121004,1.5949546389159601,0.15506305199410125,-0.03383214992358386
1.797764611033716,-0.3898232239520594,-0.08157191231056969,-0.053608612946142324
2.271710020902606,-0.47611791364197326,-0.21999637439465147,-0.043996650441931365
2.3794248867818992,-0.30352853426214543,-0.1619224092194238,-0.02514471776869814
0.8929597376476534,-0.21723384457223155,-0.17248411489634846,-0.03758010897347731
-0.44988559031420133,-0.47611791364197326,-0.20472078386159695,-0.028497021361412748
2.6235785827749636,-0.3898232239520594,-0.14395688962457193,-0.040067944836099774
-0.9453739733589499,-0.47611791364197326,-0.1724375241739332,-0.06177617252615704
0.8714167644717947,-0.21723384457223155,-0.16715701391431217,-0.023184292519120492
0.002516846378829916,-0.47611791364197326,-0.21948319129040128,0.02748132121881476
-0.04056909997288735,0.3005342935672518,0.02953805359989689,-0.052969428628680496
1.1299324425820982,-0.47611791364197326,-0.19137322704731413,-0.044077241499882416
-0.9525549644175695,2.1127227770554433,2.0214860216331276,-0.07213640850420418
0.756520907533882,-0.30352853426214543,-0.19907028845338431,-0.053282061658172994
0.8283308181200775,0.2142396038773379,-0.08788015909405623,-0.04578479200445778
0.11023171225812307,-0.47611791364197326,-0.21459322090984914,-0.047762926167170185
-0.6509533399555486,-0.21723384457223155,-0.059551629550227025,-0.05322734988912576
0.00969783743744946,-0.30352853426214543,-0.1623842054974807,-0.04430114292394119
-0.6796773041900268,1.077186500776477,0.37977216167583666,0.05875068933232214
-1.067450821355482,4.097500639923463,0.37269379765713356,-0.02596088426257735
-0.5719624383107336,-0.3898232239520594,-0.14025155687719543,-0.03967277100315527
-0.5145145098417773,-0.13093915488231767,-0.12273892651052697,-0.0614225719111875
-0.9884599197106672,-0.3898232239520594,0.2216843592594772,-0.048114815644835635
1.180199379992435,-0.3898232239520594,-0.17971389876290111,-0.03798395462384508
-0.47860955454867954,-0.3898232239520594,-0.163609952591611,-0.04954291474614488
-0.9381929823003303,-0.13093915488231767,-0.07830645079540761,-0.046932492993562294
-0.29908477808319095,-0.3898232239520594,-0.07073545840293162,-0.057917029728241094
0.993493612468327,-0.3898232239520594,-0.22928163130893517,0.015434709160541786
0.7708828896511212,-0.30352853426214543,-0.1639422540676608,-0.05660408709780953
-0.8663830717141349,0.2142396038773379,0.14666987038253282,-0.03971245076358653
0.2753945066063726,0.3005342935672518,0.008318035012804197,0.010646732945427007
-1.038726857121004,-0.13093915488231767,-0.09160604657191004,-0.03572691065096349
-1.0459078481796236,0.3005342935672518,-0.09770600541989317,-0.050348700630628615
-0.6796773041900268,-0.30352853426214543,-0.17460262245087657,-0.05991184638997624
1.323819201164826,-0.13093915488231767,-0.09555529545428394,-0.018035717600395507
1.0653035230545225,-0.30352853426214543,-0.10644724713421073,-0.04303711221711931
0.9432266750579902,-0.47611791364197326,-0.21583335631531353,-0.046323316113948174
1.5177059597475537,-0.30352853426214543,-0.15203147291374203,-0.007207655523660407
-0.9525549644175695,0.6457130523269073,0.16461552040459,-0.06362130972432707
-0.8879260448899935,0.3005342935672518,0.24387661659814663,-0.018405325331384986
2.745655430771496,-0.044644465192403775,-0.08307240763541332,-0.06378673828013301
-0.8161161343037981,-0.47611791364197326,-0.20176021751518167,-0.05750199625722458
-0.8232971253624176,0.2142396038773379,0.16682857971931375,-0.021044429117497307
0.2753945066063726,0.7320077420168213,0.713522061066656,-0.04373862045995066
-0.6150483846624508,1.077186500776477,-0.07813858716317626,-0.00956555941215919
-1.0243648750037648,2.3716068461251854,0.6819705497839845,-0.0423323864060203
-0.5935054114865922,-0.47611791364197326,-0.2049400343200216,0.0397316143795195
-0.24881784067285412,0.5594183626369935,0.6391688178691669,-0.03250058368414068
-0.6796773041900268,1.5949546389159601,0.5208598316720954,-0.037050449912349195
0.06714576590640581,-0.3898232239520594,-0.2007167223646169,-0.03387207580739895
1.323819201164826,-0.47611791364197326,-0.2264416527146534,-0.06343109178699173
1.0653035230545225,-0.3898232239520594,-0.2096950286371061,-0.023837528435723884
0.914502710823512,-0.47611791364197326,-0.2194681178213846,-0.04972040311556992
-0.9022880270072327,-0.13093915488231767,-0.13395290230126494,-0.0666023717828695
-0.8520210895968958,-0.21723384457223155,-0.06492600641236113,-0.04446999143343202
-0.5145145098417773,0.127944914187424,0.0547347273766666,-0.060636239762405654
-0.9453739733589499,-0.21723384457223155,-0.17854844554483762,-0.070397069352312
-0.880745053831374,0.3005342935672518,-0.11420871336244315,-0.07322927878881152
1.2161043352855327,-0.47611791364197326,-0.07846677769313065,-0.05394666701920646
-0.28472279596595185,-0.044644465192403775,-0.045495619692159615,-0.04022627499603832
-0.9956409107692867,0.127944914187424,-0.07784533967503329,-0.02111628093533322
-0.44988559031420133,0.127944914187424,0.17569863107795577,0.02969338054664983
-0.8304781164210372,0.6457130523269073,0.33630712860851614,-0.03664663275060062
0.8714167644717947,-0.47611791364197326,-0.20192534051668273,-0.05537649745060071
0.9719506392924684,-0.21723384457223155,-0.17906573959518327,-0.05544840172154417
-0.8735640627727544,0.041650224497510116,0.32224769296203576,-0.07005910648452351
-0.06211207314874598,-0.47611791364197326,-0.2225465312892031,-0.05487941949791619
-0.8161161343037981,-0.30352853426214543,-0.1398911639361599,0.03939110177970337
0.8283308181200775,-0.3898232239520594,-0.20534153672201175,-0.055530809845278
-1.0243648750037648,0.7320077420168213,0.046249049477950256,-0.02447495061283405
-1.0028219018279063,-0.13093915488231767,-0.21050145922949923,-0.057326424378592526
0.17486063178569897,-0.47611791364197326,-0.112561594293528,-0.0062663409929735485
-0.0980170284418437,-0.30352853426214543,-0.10375594775704822,-0.03035410679881331
-0.7730301879520808,-0.13093915488231767,-0.1449558495257692,-0.0364921434536093
-0.5647814472521141,0.5594183626369935,-0.040650869718657515,-0.04792343715698249
-0.8448400985382762,1.9401333976756157,0.9079519972822656,-0.0607992049573204
0.8929597376476534,-0.3898232239520594,-0.2131495936726594,-0.05036452709490277
0.8929597376476534,-0.30352853426214543,-0.185678196389734,-0.0622774171985108
-1.0028219018279063,-0.47611791364197326,-0.22518986962858523,-0.018445593877951933
-0.7945731611279395,0.041650224497510116,0.0907562073804705,-0.06730723279842506
1.0222175767028052,-0.3898232239520594,-0.20579168531946482,-0.05461892290682378
-0.3493517154935277,1.1634811904663906,1.1108847403386557,-0.02221538230570337
-0.06929306420736553,-0.30352853426214543,-0.12587146743526909,-0.03733773737886071
-1.0028219018279063,14.884336851162699,6.5662410741342105,-0.050904458848059796
-0.04775009103150689,-0.47611791364197326,-0.21814644865169355,0.013595778867317837
0.21794657813741625,-0.30352853426214543,-0.0721701785902479,-0.03464935404146419
0.8929597376476534,0.041650224497510116,-0.1452086727106401,-0.05525525814962915
0.9216837018821316,0.127944914187424,-0.15346139699728026,-0.05846339130300777
-0.38525667078662545,-0.21723384457223155,-0.16111255283861778,-0.013199841292480707
-0.7658491968934613,-0.13093915488231767,-0.12697251583117034,-0.04324975585521511
2.3722438957232796,-0.47611791364197326,-0.1824771396967342,-0.027093297922557286
-1.0028219018279063,-0.47611791364197326,-0.14103469210838096,-0.051102701262336306
-1.0243648750037648,-0.47611791364197326,-0.197732860656994,-0.03733006076630447
2.6451215559508223,-0.47611791364197326,-0.2217298233315713,-0.024297981162596353
-1.0315458660623844,-0.30352853426214543,-0.09714349096249747,-0.010901182657618143
0.253851533430514,-0.30352853426214543,-0.09593350249506645,-0.0651617155466127
-0.04056909997288735,-0.3898232239520594,-0.20883310027242422,-0.04133121473550561
-0.8161161343037981,-0.47611791364197326,-0.19747181557993215,-0.04370809754253163
-0.37807567972800593,-0.3898232239520594,-0.1904962252136156,-0.04026177782497812
1.1227514515234789,-0.47611791364197326,-0.195210795227428,-0.03670505656068386
0.8785977555304143,-0.30352853426214543,-0.21128802024909765,-0.035748678579718855
-0.62941036677969,-0.21723384457223155,-0.08290728463391227,-0.057242170188852456
-1.0530888392382431,-0.21723384457223155,-0.17190173086615798,-0.023833123560327803
-0.5288764919590163,-0.21723384457223155,-0.09820137442439636,0.02503865036774763
-0.12674099267632188,-0.30352853426214543,-0.0733027442395477,-0.038086720507118664
-1.0315458660623844,-0.21723384457223155,-0.041483336302988595,-0.06053253082929778
1.862393530561292,-0.47611791364197326,-0.22742005788537342,-0.06399861278668524
-0.7155822594831245,-0.3898232239520594,-0.21478643537633588,-0.05617625831946923
1.0940274872890006,-0.47611791364197326,-0.20167594312022472,-0.03678639727140164
-0.8951070359486131,-0.13093915488231767,-0.18304513541559056,-0.06080578168100206
1.072484514113142,-0.30352853426214543,-0.18829344326413047,-0.05434345435213325
0.5123672115408175,-0.3898232239520594,-0.2107488011529095,-0.048454358123284746
-1.0171838839451453,0.3868289832571657,-0.05366132895311245,-0.04834379977969218
0.18204162284431852,0.2142396038773379,-0.12666419487401068,-0.03301196620341899
0.03842180167192764,-0.30352853426214543,-0.15427399400881658,-0.02873741151174942
1.3669051475165432,-0.13093915488231767,-0.15844386366498028,-0.04711854142265285
-0.7873921700693199,0.3005342935672518,0.09584624380433512,-0.04658177464431222
-0.9238310001830913,-0.21723384457223155,-0.10728245434927211,-0.05645852509098958
0.7349779343580234,-0.21723384457223155,-0.13115266285257268,-0.02972490603970947
1.0293985677614248,-0.30352853426214543,-0.20546075415878012,-0.005354776151688049
-0.9453739733589499,-0.3898232239520594,-0.17861627615541273,-0.05398593724219341
-0.7227632505417441,0.7320077420168213,0.06965129528405076,-0.053883370719703345
-0.9381929823003303,-0.3898232239520594,-0.21093379372720533,-0.021450906027629214
-1.0530888392382431,0.7320077420168213,0.1412680872130957,-0.0363531506989961
-0.6150483846624508,-0.3898232239520594,-0.20187669432121977,-0.05797312065785782
-0.9310119912417109,-0.30352853426214543,-0.1937801859862072,-0.06293924025392401
-0.5145145098417773,-0.3898232239520594,-0.20853505668050318,-0.05140521915110881
1.1873803710510547,-0.47611791364197326,-0.1429085983702291,-0.05401932352807437
-1.0243648750037648,0.041650224497510116,-0.09852613916593787,-0.0064827098072405345
1.1371134336407178,-0.30352853426214543,-0.15349771035445683,-0.028675296133607288
1.3740861385751628,-0.47611791364197326,-0.1820927662368085,-0.04479940478352684
-0.37807567972800593,-0.30352853426214543,-0.08060035871667547,-0.04833891368061205
-0.7012202773658854,-0.3898232239520594,-0.20216720117863243,-0.04544713025709577
0.41183333672014394,-0.47611791364197326,-0.22022384674526702,-0.048568156299395274
-0.02620711785564826,-0.21723384457223155,-0.07595293415575559,-0.06728748296793946
2.329157949371562,-0.47611791364197326,-0.16966674650559177,-0.03400594536996039
-0.5432384740762555,-0.47611791364197326,-0.18556171958369594,-0.04309459074768166
-0.1339219837349414,-0.47611791364197326,-0.2123383669764882,-0.04116324930272074
0.20358459602017714,-0.21723384457223155,-0.14437346549557875,-0.05562628490180088
-1.0889937945313408,1.681249328605874,0.2689355736807183,-0.052499665109097295
0.031240810613308093,-0.30352853426214543,-0.11575922519811492,-0.05097563665118932
-0.62941036677969,-0.30352853426214543,-0.03201445712977428,-0.002296680145882386
0.4764622562477198,-0.3898232239520594,-0.16867121239280738,-0.05361525930955026
-0.643772348896929,-0.3898232239520594,-0.1355582267515429,-0.020898201802284033
-0.9740979375934281,-0.13093915488231767,0.11528416725904499,-0.03176673884034875
-0.7443062237176027,0.127944914187424,-0.05967427277540831,-0.034809260443160864
-1.0028219018279063,0.3868289832571657,-0.06463275892421817,-0.06216110590545534
-0.9525549644175695,-0.044644465192403775,-0.10499608316251262,-0.06238387222917342
0.06714576590640581,-0.47611791364197326,-0.2197360144752722,0.0019362922471523338
-0.7802111790107004,0.5594183626369935,0.07296540299467577,-0.02916622320688469
-1.0889937945313408,-0.3898232239520594,-0.1628549088254111,0.034872946717900886
-0.21291288537975642,-0.3898232239520594,-0.12125418981238258,-0.03277119971870051
-1.0459078481796236,-0.47611791364197326,-0.18167961615421455,-0.04547353257563673
1.2232853263441523,-0.13093915488231767,-0.1330841223597573,-0.04884167071594326
-0.9956409107692867,-0.30352853426214543,-0.12517740270281855,-0.05773065863451458
-0.9310119912417109,1.077186500776477,0.840899040676866,-0.030755147867486645
0.7708828896511212,-0.13093915488231767,-0.15815815291134566,-0.06649708727605137
2.178357137140552,-0.47611791364197326,-0.2123739951759822,-0.026836496954902065
0.6200820774201107,-0.13093915488231767,-0.10164429177934586,-0.02870714307241038
-0.5432384740762555,0.904597121396649,0.10274783714093336,-0.04628528087860393
0.10305072119950354,-0.47611791364197326,-0.20397670261831832,-0.03729738032999362
-1.038726857121004,5.219331605892343,1.8989695506231188,-0.03644495061217867
-0.8663830717141349,-0.3898232239520594,-0.19315532217969697,-0.02224420110256724
0.024059819554688548,-0.3898232239520594,-0.14195828466449478,-0.05736420901626384
1.0150365856441856,-0.21723384457223155,-0.21257748700770757,0.012629333749711095
-0.1770079300866587,0.2142396038773379,-0.08934297074635815,-0.01886103408687791
-0.5647814472521141,-0.13093915488231767,-0.02539172296998484,-0.05827068412231104
0.9791316303510879,-0.47611791364197326,0.5882252201807499,0.05091548511300845
-0.4283426171383427,-0.47611791364197326,-0.20513941520565152,-0.031549217206260194
-0.8520210895968958,-0.21723384457223155,-0.16849718234143282,-0.042546318998270154
0.12459369437536216,-0.47611791364197326,-0.18604749638064302,-0.0515843361435128
0.20358459602017714,-0.3898232239520594,-0.2129872113018886,0.022064639519141484
-0.4427045992555818,-0.3898232239520594,-0.15264742967037878,-0.0230422965344734
-0.8520210895968958,0.3868289832571657,0.017839671327576974,-0.051300497034915696
-0.11237901055908278,0.4731236729470796,-0.06874781596577571,-0.02006258340300463
0.0815077480236449,-0.47611791364197326,-0.19835155804436103,-0.043744418886512024
-0.7945731611279395,-0.3898232239520594,-0.1618415606128797,-0.023673092864017812
-1.0171838839451453,1.853838707985702,0.170540764043516,-0.023508950493292855
-0.7012202773658854,-0.21723384457223155,-0.18850104604195134,-0.04200159225765896
-0.8161161343037981,-0.13093915488231767,-0.19820219366955924,0.0011206957801685432
-0.04056909997288735,-0.47611791364197326,-0.20566835693660093,-0.07308944161448702
-0.8161161343037981,0.8183024317067351,0.7612131467201118,-0.0558809885498499
-0.643772348896929,1.3360705698462185,0.39871197549531306,-0.06548002566717556
-0.7658491968934613,-0.47611791364197326,-0.22805040295334425,-0.015738308516451003
1.2591902816372502,-0.47611791364197326,-0.18564256819024,-0.03659617660592785
3.1190669658197123,-0.47611791364197326,-0.22935220255024058,-0.02036255369913894
-1.038726857121004,-0.3898232239520594,-0.043325040153755615,-0.018193645728774646
0.16767964072707942,4.097500639923463,3.4702903102724467,-0.048205925664173394
-1.067450821355482,0.127944914187424,-0.03615897595168265,-0.054261279635390645
-0.5145145098417773,-0.30352853426214543,-0.18042166664900317,-0.04233851900145928
2.099366235495737,-0.47611791364197326,-0.19393640193783476,-0.018507909909290837
-0.4355236081969623,-0.30352853426214543,-0.14134506853858836,-0.04742641301062182
-0.46424757243144044,-0.47611791364197326,-0.19294634908651095,-0.05723880710144687
-0.7371252326589831,-0.47611791364197326,-0.22849232965860644,-0.03588110014631401
-0.8161161343037981,-0.47611791364197326,-0.21891930651764038,-0.08649766753009064
-0.9956409107692867,0.8183024317067351,0.7518470411992839,-0.045168094834773666
-0.5145145098417773,0.041650224497510116,-0.07021884951026855,-0.03510286422809148
-0.04775009103150689,-0.3898232239520594,-0.1720867234404538,-0.002496151856935491
0.4764622562477198,-0.47611791364197326,-0.15228909220239098,-0.03601656588685388
-0.36371369761076683,0.041650224497510116,0.020432307998448373,-0.053353568374440816
-0.9022880270072327,1.2497758801563046,0.16109175444309637,-0.04654403886474195
-0.8879260448899935,0.2142396038773379,-0.013697451643760385,-0.0454628036831598
-0.8232971253624176,0.5594183626369935,-0.10995251383827473,0.049977408532156355
-0.7945731611279395,0.041650224497510116,-0.13776237901639315,-0.027915525370135197
-1.0530888392382431,0.3005342935672518,-0.05084053477394288,-0.06168585997453273
-0.7945731611279395,-0.3898232239520594,-0.16867943428499832,-0.052453413980574334
0.31848045295808985,-0.21723384457223155,-0.10586212247328995,-0.03453858231262166
-0.37807567972800593,-0.044644465192403775,0.07293388574127722,-0.04636672084171599
-0.643772348896929,-0.30352853426214543,-0.010599853760829704,-0.05977647588075277
-0.9310119912417109,-0.47611791364197326,-0.196558500389057,-0.036975785096833955
-0.9956409107692867,1.853838707985702,0.7778796073487976,-0.025001983511384464
-1.0315458660623844,-0.30352853426214543,-0.10867743539099892,-0.044417198054524765
-0.4427045992555818,-0.30352853426214543,-0.1595764293142801,-0.06246744319698389
-0.9238310001830913,0.127944914187424,-0.07603994918144286,-0.06573500960475137
1.5464299239820318,-0.3898232239520594,-0.19611588852611225,-0.00048040134320924193
-0.9956409107692867,2.1990174667453575,0.9096450219159136,-0.03230996934330076
0.43337630989600257,-0.47611791364197326,-0.20392463063444247,-0.049046818340559135
0.11741270331674263,-0.044644465192403775,-0.1288334040970495,-0.037703038252226664
-0.9525549644175695,0.041650224497510116,-0.03882560965227236,-0.040120913462737835
1.5105249686889342,-0.13093915488231767,-0.2189309541982442,-0.06502855830464757
-0.3278087423176691,-0.30352853426214543,-0.15538806040068684,-0.03612534436914508
0.8139688360028384,-0.47611791364197326,-0.19380416650509738,0.039174340286764864
-0.7443062237176027,-0.044644465192403775,-0.05753521049040288,-0.052233157233443
-1.0889937945313408,-0.30352853426214543,-0.07833522741807586,-0.0660452409427005
-0.6796773041900268,-0.47611791364197326,-0.16959137916050832,-0.07141422051601393
-1.0028219018279063,0.3868289832571657,-0.07917660105228044,-0.049939416040003196
1.3310001922234456,-0.30352853426214543,-0.09388556618184377,-0.061416594717539345
1.1227514515234789,-0.47611791364197326,-0.15822187257582535,-0.042672266621609535
-0.5863244204279727,-0.3898232239520594,-0.2076614806352175,-0.03996655070089787
-0.06929306420736553,-0.21723384457223155,-0.2032833230435504,-0.041504602674388255
-0.6222293757210704,-0.13093915488231767,-0.12335077232106822,-0.053512319417862574
-0.6868582952486463,0.3868289832571657,-0.1025761062276506,-0.03169383888535687
-0.29190378702457137,-0.044644465192403775,-0.11891917243016012,-0.017910474931916123
0.8785977555304143,-0.47611791364197326,-0.19702783340162225,-0.0569516171374694
0.8211498270614579,-0.044644465192403775,-0.15515990289238865,-0.0460762813387149
-0.8161161343037981,-0.30352853426214543,-0.15263372651672721,-0.06193154443007796
0.8714167644717947,-0.21723384457223155,-0.1611673654532239,-0.044861149845096995
0.8211498270614579,-0.3898232239520594,-0.1928113730230433,-0.007803715253395847
0.2753945066063726,0.2142396038773379,-0.06206958403369755,-0.06065021644796363
-0.7155822594831245,-0.30352853426214543,-0.11556121462785017,-0.022727224531195273
-0.24881784067285412,-0.30352853426214543,-0.18973432987058994,-0.04758075718763663
0.06714576590640581,-0.21723384457223155,-0.13018316473172623,-0.04897944413673155
-0.7730301879520808,0.6457130523269073,0.12990954315133393,-0.06896334318248405
-0.8232971253624176,-0.13093915488231767,-0.14123407299401086,-0.06596927351967122
1.0150365856441856,-0.13093915488231767,-0.17085960603095834,-0.06051013214169414
0.8283308181200775,-0.3898232239520594,-0.12472108768622225,-0.060028941554372064
-0.8951070359486131,-0.47611791364197326,-0.13557467053592473,-0.07642216339815798
-0.29190378702457137,-0.47611791364197326,0.4364127769791133,0.08779804655225494
0.9432266750579902,-0.21723384457223155,-0.15571556577295864,-0.03526136721464869
-1.067450821355482,0.7320077420168213,-0.008225782390700376,-0.062260320173494824
1.6182398345682274,-0.47611791364197326,-0.19831181889877156,0.018468494257668878
-0.04056909997288735,-0.044644465192403775,-0.056449920721200884,-0.03127307260415417
1.5177059597475537,-0.30352853426214543,-0.20896190991674865,-0.02569822121762505
-0.3206277512590496,-0.47611791364197326,-0.15010617982570063,-0.031776031581864206
-0.5360574830176359,-0.3898232239520594,-0.19431323866325212,-0.05550597631571597
1.0437605498786637,0.041650224497510116,-0.16275076485765944,-0.03862922817490656
-0.2272748674969955,-0.13093915488231767,-0.17083014425060755,-0.07349250343618789
2.178357137140552,-0.21723384457223155,-0.19435982938566734,-0.026242204009414037
-0.9166500091244717,0.127944914187424,-0.15890634510071977,-0.07638337844692317
-1.0818128034727212,0.6457130523269073,0.06452700097605728,-0.026548972534557777
1.2807332548131087,-0.47611791364197326,-0.1956760172938978,-0.07904317410263478
-0.9740979375934281,0.127944914187424,-0.04735582280035618,-0.05261202373958488
0.33284243507532896,-0.13093915488231767,-0.12951376567584846,-0.012526751128623042
-0.7371252326589831,-0.044644465192403775,0.23205010983918484,-0.04622174392188613
1.9988323606750633,-0.3898232239520594,-0.1908264712166177,-0.06318642717823497
-0.8520210895968958,-0.47611791364197326,-0.21883777275341373,-0.024509488566844834
1.8480315484440528,0.4731236729470796,0.0576370553200628,-0.03881042571038865
1.058122531995903,-0.47611791364197326,-0.17546181018482815,-0.05539972930438934
-0.04056909997288735,-0.47611791364197326,-0.21844106645520164,-0.0008040985059974177
-0.9812789286520476,0.7320077420168213,0.14733584364999772,-0.05880546137847411
0.993493612468327,-0.3898232239520594,-0.1868559824460839,-0.05055615459786616
-0.5216955009003968,-0.21723384457223155,-0.09915785454927388,-0.030749652974786608
2.652302547009442,-0.47611791364197326,-0.2219326300056141,-0.0497412241166069
-0.09083603738322416,0.041650224497510116,-0.05028624220873806,-0.04469996587204251
0.7637018985925016,-0.13093915488231767,-0.10980520493652068,-0.06610870284785511
-0.9022880270072327,-0.30352853426214543,-0.1480109676323801,-0.05517681413589373
